0 Sticker  4.5 x  2.9 with Brick
0 Name: 6267174f.dat
0 Author: Howard Lande [HowardLande]
0 !LDRAW_ORG Part UPDATE 2022-02
0 !LICENSE Licensed under CC BY 2.0 and CC BY 4.0 : see CAreadme.txt
4 70 -13.95 -0.25 5.98 -14.67 -0.25 6.68 -14.72 -0.25 5.3 -13.97 -0.25 4.9
4 70 -13.97 -0.25 4.9 -14.72 -0.25 5.3 -14.8 -0.25 4.03 -13.97 -0.25 3.45
4 70 -13.97 -0.25 3.45 -14.8 -0.25 4.03 -14.82 -0.25 2.78 -13.95 -0.25 2.33
4 70 -13.95 -0.25 2.33 -14.82 -0.25 2.78 -14.85 -0.25 1.83 -13.92 -0.25 1.28
4 70 -13.92 -0.25 1.28 -14.85 -0.25 1.83 -14.97 -0.25 0.78 -13.75 -0.25 0.15
4 70 -13.75 -0.25 0.15 -14.97 -0.25 0.78 -15.2 -0.25 0.15 -14.32 -0.25 -1.97
4 70 -13.35 -0.25 -0.37 -13.75 -0.25 0.15 -14.32 -0.25 -1.97 -13.12 -0.25 -1.77
4 70 -12.55 -0.25 -0.45 -13.35 -0.25 -0.37 -13.12 -0.25 -1.77 -12.27 -0.25 -1.55
4 70 -11.5 -0.25 -0.3 -12.55 -0.25 -0.45 -12.27 -0.25 -1.55 -11.05 -0.25 -1.42
4 70 -10.43 -0.25 -0.22 -11.5 -0.25 -0.3 -11.05 -0.25 -1.42 -10.05 -0.25 -1.4
4 70 -9.3 -0.25 -0.2 -10.43 -0.25 -0.22 -10.05 -0.25 -1.4 -8.95 -0.25 -1.37
4 70 -8.13 -0.25 -0.25 -9.3 -0.25 -0.2 -8.95 -0.25 -1.37 -7.78 -0.25 -1.37
4 70 -7.2 -0.25 -0.3 -8.13 -0.25 -0.25 -7.78 -0.25 -1.37 -6.63 -0.25 -1.4
4 70 -5.93 -0.25 -0.3 -7.2 -0.25 -0.3 -6.63 -0.25 -1.4 -5.55 -0.25 -1.42
4 70 -4.88 -0.25 -0.4 -5.93 -0.25 -0.3 -5.55 -0.25 -1.42 -4.35 -0.25 -1.47
4 70 -3.73 -0.25 -0.52 -4.88 -0.25 -0.4 -4.35 -0.25 -1.47 -3.28 -0.25 -1.42
4 70 -2.5 -0.25 -0.7 -3.73 -0.25 -0.52 -3.28 -0.25 -1.42 -2.25 -0.25 -1.42
4 70 -1.43 -0.25 -0.85 -2.5 -0.25 -0.7 -2.25 -0.25 -1.42 -0.63 -0.25 -1.25
4 70 -15.32 -0.25 -2 -14.32 -0.25 -1.97 -15.2 -0.25 0.15 -15.85 -0.25 -0.27
4 70 -16.52 -0.25 -1.92 -15.32 -0.25 -2 -15.85 -0.25 -0.27 -16.67 -0.25 -0.55
4 70 -17.52 -0.25 -1.87 -16.52 -0.25 -1.92 -16.67 -0.25 -0.55 -17.65 -0.25 -0.62
4 70 -19.05 -0.25 -1.8 -17.52 -0.25 -1.87 -17.65 -0.25 -0.62 -19.27 -0.25 -0.62
4 70 -20.62 -0.25 -1.8 -19.05 -0.25 -1.8 -19.27 -0.25 -0.62 -20.62 -0.25 -0.65
4 70 -22.02 -0.25 -1.82 -20.62 -0.25 -1.8 -20.62 -0.25 -0.65 -22.3 -0.25 -0.65
4 70 -23.45 -0.25 -1.77 -22.02 -0.25 -1.82 -22.3 -0.25 -0.65 -23.65 -0.25 -0.6
4 70 -24.65 -0.25 -1.77 -23.45 -0.25 -1.77 -23.65 -0.25 -0.6 -24.82 -0.25 -0.57
4 70 -25.67 -0.25 -1.8 -24.65 -0.25 -1.77 -24.82 -0.25 -0.57 -26.3 -0.25 -0.37
4 70 -20.26 -0.25 32.74 -19.9 -0.25 31.46 -19.74 -0.25 32.46 -19.68 -0.25 33.52
4 70 -20.46 -0.25 33.68 -20.26 -0.25 32.74 -19.68 -0.25 33.52 -19.58 -0.25 34.34
4 70 -20.24 -0.25 34.6 -20.46 -0.25 33.68 -19.58 -0.25 34.34 -19.54 -0.25 35.28
4 70 -20.1 -0.25 35.62 -20.24 -0.25 34.6 -19.54 -0.25 35.28 -19.5 -0.25 36.4
4 70 -20.12 -0.25 36.74 -20.1 -0.25 35.62 -19.5 -0.25 36.4 -19.5 -0.25 37.38
4 70 -20.18 -0.25 37.76 -20.12 -0.25 36.74 -19.5 -0.25 37.38 -19.6 -0.25 38.42
4 70 -20.3 -0.25 38.76 -20.18 -0.25 37.76 -19.6 -0.25 38.42 -19.72 -0.25 39.3
4 70 -20.44 -0.25 39.38 -20.3 -0.25 38.76 -19.72 -0.25 39.3 -20.14 -0.25 41.26
4 70 -20.8 -0.25 39.78 -20.44 -0.25 39.38 -20.14 -0.25 41.26 -21.1 -0.25 41.3
4 70 -21.3 -0.25 40 -20.8 -0.25 39.78 -21.1 -0.25 41.3 -21.9 -0.25 41.36
4 70 -22.12 -0.25 40.1 -21.3 -0.25 40 -21.9 -0.25 41.36 -22.64 -0.25 41.28
4 70 -22.84 -0.25 40.22 -22.12 -0.25 40.1 -22.64 -0.25 41.28 -23.16 -0.25 41.06
4 70 -23.34 -0.25 40.4 -22.84 -0.25 40.22 -23.16 -0.25 41.06 -23.9 -0.25 40.62
4 70 -20.14 -0.25 41.26 -19.72 -0.25 39.3 -19.5 -0.25 39.82 -19.24 -0.25 41.18
4 70 -19.24 -0.25 41.18 -19.5 -0.25 39.82 -19.08 -0.25 40.22 -18.4 -0.25 41.2
4 70 -18.4 -0.25 41.2 -19.08 -0.25 40.22 -18.1 -0.25 40.32 -17.26 -0.25 41.16
4 70 -17.26 -0.25 41.16 -18.1 -0.25 40.32 -16.9 -0.25 40.34 -16.06 -0.25 41.22
4 70 -16.06 -0.25 41.22 -16.9 -0.25 40.34 -15.5 -0.25 40.36 -14.78 -0.25 41.34
4 70 -14.78 -0.25 41.34 -15.5 -0.25 40.36 -14.4 -0.25 40.38 -13.76 -0.25 41.38
4 70 -13.76 -0.25 41.38 -14.4 -0.25 40.38 -13.38 -0.25 40.4 -12.8 -0.25 41.34
4 70 -12.8 -0.25 41.34 -13.38 -0.25 40.4 -12.48 -0.25 40.28 -11.66 -0.25 41.14
4 70 -11.66 -0.25 41.14 -12.48 -0.25 40.28 -11.44 -0.25 40.02 -10.84 -0.25 41.06
4 70 -10.84 -0.25 41.06 -11.44 -0.25 40.02 -10.42 -0.25 39.92 -9.92 -0.25 41
4 70 -9.92 -0.25 41 -10.42 -0.25 39.92 -9.32 -0.25 39.88 -8.72 -0.25 40.96
4 70 -8.72 -0.25 40.96 -9.32 -0.25 39.88 -8.28 -0.25 39.86 -8.1 -0.25 41.14
4 70 -7.38 -0.25 40.88 -8.1 -0.25 41.14 -8.28 -0.25 39.86 -6.88 -0.25 39.9
4 70 -6.44 -0.25 40.74 -7.38 -0.25 40.88 -6.88 -0.25 39.9 -5.76 -0.25 39.86
4 70 -5.3 -0.25 40.78 -6.44 -0.25 40.74 -5.76 -0.25 39.86 -4.46 -0.25 39.94
4 70 -4.18 -0.25 40.64 -5.3 -0.25 40.78 -4.46 -0.25 39.94 -3.18 -0.25 40.14
3 70 5.82 -0.25 29.78 4.86 -0.25 30.06 4.8 -0.25 29.46
4 70 4.8 -0.25 29.46 4.86 -0.25 30.06 4.22 -0.25 30.28 4 -0.25 29.3
4 70 4 -0.25 29.3 4.22 -0.25 30.28 3.68 -0.25 30.56 3.42 -0.25 29.18
4 70 3.42 -0.25 29.18 3.68 -0.25 30.56 3.18 -0.25 30.56 2.9 -0.25 29.3
4 70 2.9 -0.25 29.3 3.18 -0.25 30.56 2.56 -0.25 30.66 2 -0.25 29.34
4 70 2 -0.25 29.34 2.56 -0.25 30.66 1.94 -0.25 31.06 0.5 -0.25 30.92
4 70 0.74 -0.25 31.4 0.5 -0.25 30.92 1.94 -0.25 31.06 1.62 -0.25 31.66
4 70 0.64 -0.25 32.4 0.74 -0.25 31.4 1.62 -0.25 31.66 1.5 -0.25 32.74
4 70 0.52 -0.25 33.44 0.64 -0.25 32.4 1.5 -0.25 32.74 1.38 -0.25 33.86
4 70 0.5 -0.25 34.46 0.52 -0.25 33.44 1.38 -0.25 33.86 1.3 -0.25 34.96
4 70 0.48 -0.25 35.66 0.5 -0.25 34.46 1.3 -0.25 34.96 1.28 -0.25 36.1
4 70 0.56 -0.25 36.82 0.48 -0.25 35.66 1.28 -0.25 36.1 1.4 -0.25 37.12
4 70 0.68 -0.25 37.84 0.56 -0.25 36.82 1.4 -0.25 37.12 1.58 -0.25 37.88
4 70 0.72 -0.25 38.56 0.68 -0.25 37.84 1.58 -0.25 37.88 1.58 -0.25 38.46
4 70 0.72 -0.25 38.56 1.58 -0.25 38.46 1.38 -0.25 39.08 0.7 -0.25 39.44
4 70 0.7 -0.25 39.44 1.38 -0.25 39.08 1.24 -0.25 39.78 0.76 -0.25 40.26
3 70 1.24 -0.25 39.78 0.9 -0.25 40.82 0.76 -0.25 40.26
4 70 1.14 -0.25 29.26 2 -0.25 29.34 0.5 -0.25 30.92 0.16 -0.25 29.22
4 70 0.16 -0.25 29.22 0.5 -0.25 30.92 0.02 -0.25 30.58 -0.68 -0.25 29.32
4 70 -0.68 -0.25 29.32 0.02 -0.25 30.58 -0.8 -0.25 30.44 -1.54 -0.25 29.38
4 70 -1.54 -0.25 29.38 -0.8 -0.25 30.44 -2.1 -0.25 30.42 -2.66 -0.25 29.36
4 70 -2.66 -0.25 29.36 -2.1 -0.25 30.42 -3.3 -0.25 30.46 -3.82 -0.25 29.34
4 70 -3.82 -0.25 29.34 -3.3 -0.25 30.46 -4.42 -0.25 30.4 -4.92 -0.25 29.32
4 70 -4.92 -0.25 29.32 -4.42 -0.25 30.4 -5.48 -0.25 30.36 -5.8 -0.25 29.18
4 70 -5.8 -0.25 29.18 -5.48 -0.25 30.36 -6.4 -0.25 30.24 -6.54 -0.25 29.02
4 70 -6.54 -0.25 29.02 -6.4 -0.25 30.24 -7 -0.25 30.26 -7.34 -0.25 29
4 70 -8.08 -0.25 29.1 -7.34 -0.25 29 -7 -0.25 30.26 -7.9 -0.25 30.5
4 70 -8.86 -0.25 29.32 -8.08 -0.25 29.1 -7.9 -0.25 30.5 -8.72 -0.25 30.76
4 70 -8.86 -0.25 29.32 -8.72 -0.25 30.76 -9.4 -0.25 30.82 -9.68 -0.25 29.48
4 70 -9.68 -0.25 29.48 -9.4 -0.25 30.82 -10.22 -0.25 30.7 -10.3 -0.25 29.22
4 70 -10.3 -0.25 29.22 -10.22 -0.25 30.7 -11.66 -0.25 30.78 -17.28 -0.25 25.27
4 70 -10.5 -0.25 28.4 -10.3 -0.25 29.22 -17.28 -0.25 25.27 -10.84 -0.25 27.44
4 70 -11 -0.25 26.22 -10.84 -0.25 27.44 -17.28 -0.25 25.27 -11.2 -0.25 25.46
3 70 -13.96 -0.25 30.82 -17.28 -0.25 25.27 -11.66 -0.25 30.78
3 70 -15.8 -0.25 30.9 -17.28 -0.25 25.27 -13.96 -0.25 30.82
4 70 -17.28 -0.25 25.27 -15.8 -0.25 30.9 -16.64 -0.25 31.06 -17.64 -0.25 30.82
3 70 -18.64 -0.25 30.46 -17.28 -0.25 25.27 -17.64 -0.25 30.82
3 70 -19.78 -0.25 30.32 -17.28 -0.25 25.27 -18.64 -0.25 30.46
4 70 -17.28 -0.25 25.27 -19.78 -0.25 30.32 -24.7 -0.25 30.32 -24.7 -0.25 20.34
4 70 -17.28 -0.25 25.27 -24.7 -0.25 20.34 -24.04 -0.25 20 -23.28 -0.25 19.7
4 70 -17.28 -0.25 25.27 -23.28 -0.25 19.7 -22.34 -0.25 19.56 -21.12 -0.25 19.54
4 70 -17.28 -0.25 25.27 -21.12 -0.25 19.54 -21.06 -0.25 18.82 -20.66 -0.25 18.52
4 70 -17.28 -0.25 25.27 -20.66 -0.25 18.52 -10.96 -0.25 18.54 -10.68 -0.25 20.06
3 70 -17.28 -0.25 25.27 -10.68 -0.25 20.06 -10.84 -0.25 20.96
4 70 -17.28 -0.25 25.27 -10.84 -0.25 20.96 -10.96 -0.25 21.96 -11.4 -0.25 22.78
3 70 -11.4 -0.25 22.78 -11.4 -0.25 23.36 -17.28 -0.25 25.27
4 70 -17.28 -0.25 25.27 -11.4 -0.25 23.36 -11.06 -0.25 24.04 -10.94 -0.25 24.74
3 70 -10.94 -0.25 24.74 -11.2 -0.25 25.46 -17.28 -0.25 25.27
4 70 -10.68 -0.25 20.06 -10.96 -0.25 18.54 -9.94 -0.25 18.64 -9.62 -0.25 19.86
4 70 -9.62 -0.25 19.86 -9.94 -0.25 18.64 -8.96 -0.25 18.88 -8.58 -0.25 20.08
4 70 -8.58 -0.25 20.08 -8.96 -0.25 18.88 -7.84 -0.25 19.14 -7.26 -0.25 20.24
4 70 -7.26 -0.25 20.24 -7.84 -0.25 19.14 -6.68 -0.25 19.16 -6.08 -0.25 20.16
4 70 -6.08 -0.25 20.16 -6.68 -0.25 19.16 -5.68 -0.25 19.06 -5.12 -0.25 20.1
4 70 -5.12 -0.25 20.1 -5.68 -0.25 19.06 -4.34 -0.25 19.04 -3.82 -0.25 20
4 70 -3.82 -0.25 20 -4.34 -0.25 19.04 -3.16 -0.25 19.02 -2.62 -0.25 20.02
4 70 -2.62 -0.25 20.02 -3.16 -0.25 19.02 -1.96 -0.25 19.04 -1.36 -0.25 20
4 70 -1.36 -0.25 20 -1.96 -0.25 19.04 -0.6 -0.25 19.04 -0.04 -0.25 20.24
4 70 -0.04 -0.25 20.24 -0.6 -0.25 19.04 0.26 -0.25 18.86 1.18 -0.25 20.12
4 70 1.18 -0.25 20.12 0.26 -0.25 18.86 1.4 -0.25 18.8 2.34 -0.25 20.06
4 70 2.34 -0.25 20.06 1.4 -0.25 18.8 2.6 -0.25 18.8 3.52 -0.25 20.08
4 70 3.52 -0.25 20.08 2.6 -0.25 18.8 3.88 -0.25 18.82 4.76 -0.25 20.1
4 70 4.76 -0.25 20.1 3.88 -0.25 18.82 5.3 -0.25 18.84 6.04 -0.25 20.14
4 70 6.04 -0.25 20.14 5.3 -0.25 18.84 6.56 -0.25 19.12 7 -0.25 19.9
4 70 7 -0.25 19.9 6.56 -0.25 19.12 7.48 -0.25 19.42 7.9 -0.25 19.64
4 70 -20.71 -0.25 -9.49 -21.68 -0.25 -9.94 -20.43 -0.25 -10.47 -19.86 -0.25 -9.27
4 70 -19.86 -0.25 -9.27 -20.43 -0.25 -10.47 -19.48 -0.25 -10.74 -18.18 -0.25 -9.34
4 70 -18.18 -0.25 -9.34 -19.48 -0.25 -10.74 -17.86 -0.25 -10.72 -16.31 -0.25 -9.42
4 70 -16.31 -0.25 -9.42 -17.86 -0.25 -10.72 -16.21 -0.25 -10.87 -14.58 -0.25 -9.47
4 70 -14.58 -0.25 -9.47 -16.21 -0.25 -10.87 -15.11 -0.25 -11.37 -12.81 -0.25 -11.12
4 70 -12.63 -0.25 -9.62 -14.58 -0.25 -9.47 -12.81 -0.25 -11.12 -12.01 -0.25 -11.04
4 70 -11.41 -0.25 -9.94 -12.63 -0.25 -9.62 -12.01 -0.25 -11.04 -10.88 -0.25 -11.19
4 70 -9.98 -0.25 -10.07 -11.41 -0.25 -9.94 -10.88 -0.25 -11.19 -9.08 -0.25 -11.32
4 70 -8.03 -0.25 -10.12 -9.98 -0.25 -10.07 -9.08 -0.25 -11.32 -7.46 -0.25 -11.29
4 70 -6.48 -0.25 -10.12 -8.03 -0.25 -10.12 -7.46 -0.25 -11.29 -5.58 -0.25 -11.17
4 70 -4.48 -0.25 -10.09 -6.48 -0.25 -10.12 -5.58 -0.25 -11.17 -3.63 -0.25 -11.14
4 70 -2.78 -0.25 -10.07 -4.48 -0.25 -10.09 -3.63 -0.25 -11.14 -2.46 -0.25 -11.29
4 70 -2.78 -0.25 -10.07 -2.46 -0.25 -11.29 -1.53 -0.25 -11.19 -2.21 -0.25 -9.64
4 70 -2.21 -0.25 -9.64 -1.53 -0.25 -11.19 -0.71 -0.25 -9.64 -1.11 -0.25 -9.14
4 70 -1.98 -0.25 -9.04 -2.21 -0.25 -9.64 -1.11 -0.25 -9.14 -1.36 -0.25 -8.34
4 70 -2.13 -0.25 -8.14 -1.98 -0.25 -9.04 -1.36 -0.25 -8.34 -1.46 -0.25 -7.17
4 70 -2.28 -0.25 -6.97 -2.13 -0.25 -8.14 -1.46 -0.25 -7.17 -1.56 -0.25 -6.14
4 70 -2.28 -0.25 -5.69 -2.28 -0.25 -6.97 -1.56 -0.25 -6.14 -1.53 -0.25 -5.02
4 70 -2.28 -0.25 -4.64 -2.28 -0.25 -5.69 -1.53 -0.25 -5.02 -1.48 -0.25 -4.07
4 70 -2.13 -0.25 -3.54 -2.28 -0.25 -4.64 -1.48 -0.25 -4.07 -1.31 -0.25 -3.07
4 70 -2.01 -0.25 -2.59 -2.13 -0.25 -3.54 -1.31 -0.25 -3.07 -1.21 -0.25 -2.32
4 70 -2.01 -0.25 -2.59 -1.21 -0.25 -2.32 -1.46 -0.25 -1.99 -1.78 -0.25 -1.99
4 70 -0.71 -0.25 -9.64 -1.53 -0.25 -11.19 -0.36 -0.25 -11.19 0.42 -0.25 -10.04
4 70 0.42 -0.25 -10.04 -0.36 -0.25 -11.19 0.64 -0.25 -11.29 1.47 -0.25 -11.07
4 70 2.29 -0.25 -9.99 0.42 -0.25 -10.04 1.47 -0.25 -11.07 2.77 -0.25 -10.99
4 70 3.99 -0.25 -9.94 2.29 -0.25 -9.99 2.77 -0.25 -10.99 4.49 -0.25 -10.99
4 70 5.67 -0.25 -9.89 3.99 -0.25 -9.94 4.49 -0.25 -10.99 5.22 -0.25 -11.14
4 70 7.29 -0.25 -9.94 5.67 -0.25 -9.89 5.22 -0.25 -11.14 7.34 -0.25 -11.49
4 70 7.29 -0.25 -9.94 7.34 -0.25 -11.49 8.04 -0.25 -11.27 8.42 -0.25 -9.94
4 70 8.42 -0.25 -9.94 8.04 -0.25 -11.27 8.84 -0.25 -11.19 9.34 -0.25 -9.99
4 70 10.09 -0.25 -10.29 9.34 -0.25 -9.99 8.84 -0.25 -11.19 9.67 -0.25 -11.57
4 70 10.09 -0.25 -10.29 9.67 -0.25 -11.57 10.42 -0.25 -11.82 10.99 -0.25 -10.49
4 70 10.99 -0.25 -10.49 10.42 -0.25 -11.82 11.34 -0.25 -11.72 11.84 -0.25 -10.54
4 70 11.84 -0.25 -10.54 11.34 -0.25 -11.72 12.27 -0.25 -11.67 12.84 -0.25 -10.49
4 70 12.84 -0.25 -10.49 12.27 -0.25 -11.67 13.24 -0.25 -11.57 13.84 -0.25 -10.44
4 70 13.84 -0.25 -10.44 13.24 -0.25 -11.57 14.49 -0.25 -11.49 14.84 -0.25 -10.27
4 70 14.84 -0.25 -10.27 14.49 -0.25 -11.49 15.67 -0.25 -11.54 15.69 -0.25 -9.67
4 70 15.69 -0.25 -9.67 15.67 -0.25 -11.54 17.47 -0.25 -9.82 17.29 -0.25 -9.02
4 70 16.09 -0.25 -8.84 15.69 -0.25 -9.67 17.29 -0.25 -9.02 17.09 -0.25 -8.19
4 70 16.19 -0.25 -7.77 16.09 -0.25 -8.84 17.09 -0.25 -8.19 16.87 -0.25 -7.09
4 70 16.22 -0.25 -6.67 16.19 -0.25 -7.77 16.87 -0.25 -7.09 16.72 -0.25 -6.09
3 70 16.72 -0.25 -6.09 16.34 -0.25 -5.84 16.22 -0.25 -6.67
3 70 16.72 -0.25 -6.09 16.44 -0.25 -5 16.34 -0.25 -5.84
4 70 17.47 -0.25 -9.82 15.67 -0.25 -11.54 16.77 -0.25 -11.72 18.07 -0.25 -11.47
4 70 18.44 -0.25 -10.14 17.47 -0.25 -9.82 18.07 -0.25 -11.47 19.22 -0.25 -11.29
4 70 19.62 -0.25 -9.97 18.44 -0.25 -10.14 19.22 -0.25 -11.29 20.27 -0.25 -11.14
4 70 20.77 -0.25 -10.02 19.62 -0.25 -9.97 20.27 -0.25 -11.14 21.27 -0.25 -11.14
4 70 22.14 -0.25 -9.99 20.77 -0.25 -10.02 21.27 -0.25 -11.14 22.09 -0.25 -11.54
4 70 22.14 -0.25 -9.99 22.09 -0.25 -11.54 23.92 -0.25 -11.67 23.77 -0.25 -10.12
4 70 23.77 -0.25 -10.12 23.92 -0.25 -11.67 24.72 -0.25 -11.27 25.42 -0.25 -9.99
3 70 25.42 -0.25 -9.99 24.72 -0.25 -11.27 25.42 -0.25 -11.27
4 70 23.92 -0.25 -11.67 22.09 -0.25 -11.54 22.34 -0.25 -12.02 23.32 -0.25 -12.29
4 70 23.32 -0.25 -12.29 22.34 -0.25 -12.02 22.39 -0.25 -12.77 23.12 -0.25 -13.39
4 70 23.12 -0.25 -13.39 22.39 -0.25 -12.77 22.24 -0.25 -13.89 23.09 -0.25 -14.59
4 70 23.09 -0.25 -14.59 22.24 -0.25 -13.89 22.19 -0.25 -15.22 23.02 -0.25 -15.87
4 70 23.02 -0.25 -15.87 22.19 -0.25 -15.22 22.17 -0.25 -16.34 23.12 -0.25 -16.94
4 70 23.12 -0.25 -16.94 22.17 -0.25 -16.34 22.32 -0.25 -17.64 23.22 -0.25 -18.14
4 70 23.22 -0.25 -18.14 22.32 -0.25 -17.64 22.42 -0.25 -18.77 23.22 -0.25 -19.19
4 70 23.22 -0.25 -19.19 22.42 -0.25 -18.77 22.39 -0.25 -19.62 23.14 -0.25 -20.09
3 70 23.14 -0.25 -20.09 22.39 -0.25 -19.62 22.44 -0.25 -20.07
4 70 7.34 -0.25 -11.49 5.22 -0.25 -11.14 5.79 -0.25 -11.64 6.82 -0.25 -11.99
4 70 6.82 -0.25 -11.99 5.79 -0.25 -11.64 5.89 -0.25 -12.49 6.74 -0.25 -13.12
4 70 6.74 -0.25 -13.12 5.89 -0.25 -12.49 5.79 -0.25 -13.79 6.59 -0.25 -14.37
4 70 6.59 -0.25 -14.37 5.79 -0.25 -13.79 5.67 -0.25 -15.27 6.54 -0.25 -15.17
4 70 6.54 -0.25 -15.17 5.67 -0.25 -15.27 5.72 -0.25 -16.29 6.72 -0.25 -15.87
4 70 6.64 -0.25 -16.79 6.72 -0.25 -15.87 5.72 -0.25 -16.29 5.77 -0.25 -17.44
4 70 6.64 -0.25 -17.69 6.64 -0.25 -16.79 5.77 -0.25 -17.44 5.72 -0.25 -18.42
4 70 6.82 -0.25 -18.67 6.64 -0.25 -17.69 5.72 -0.25 -18.42 5.27 -0.25 -19.27
4 70 7.02 -0.25 -19.37 6.82 -0.25 -18.67 5.27 -0.25 -19.27 6.77 -0.25 -20.97
